event_id,user_id,event_timestamp,country,city,region,latitude,longitude,store_visit,traffic_source
E001380,U00119,2025-03-21T07:59:32,India,Hyderabad,Telangana,17.386846,78.523339,No,Paid Search
E001381,U00124,2025-07-12T16:28:04,India,Delhi,Delhi,28.608851,77.25138,Yes,Email
E001382,U00367,2026-01-18T04:37:31,India,Delhi,Delhi,28.644743,77.250359,Yes,Email
E001383,U00181,2025-11-21T22:58:42,India,Delhi,Delhi,28.592327,77.204657,Yes,Organic
E001384,U00279,2026-06-27T13:30:54,India,Mumbai,Maharashtra,19.039006,72.83535,Yes,Referral
E001385,U00389,2025-02-06T21:12:16,India,Delhi,Delhi,28.61966,77.207827,No,Email
E001386,U00178,2026-04-29T13:47:10,India,Mumbai,Maharashtra,19.057895,72.9159,No,Social
E001387,U00222,2025-09-11T07:00:32,USA,New York,New York,40.702934,-74.032835,No,Social
E001388,U00322,2026-03-04T22:55:28,India,Mumbai,Maharashtra,19.078289,72.830572,No,Paid Search
E001389,U00340,2026-02-11T11:14:05,UAE,Dubai,Dubai,25.168751,55.314614,No,Email
E001390,U00162,2026-04-22T11:35:17,Singapore,Singapore,Singapore,1.3605,103.860933,No,Referral
E001391,U00275,2026-01-25T12:39:57,Germany,Berlin,Berlin,52.522597,13.386016,No,Direct
E001392,U00019,2025-09-13T00:40:28,USA,New York,New York,40.761815,-74.011099,Yes,Paid Search
E001393,U00086,2026-04-25T03:44:01,India,Mumbai,Maharashtra,19.092985,72.911674,No,Email
E001394,U00086,2025-06-12T19:22:46,India,Mumbai,Maharashtra,19.105267,72.903164,No,Organic
E001395,U00268,2025-12-06T00:33:15,India,Pune,Maharashtra,18.557146,73.901165,No,Paid Search
E001396,U00280,2025-10-30T07:11:40,UK,London,England,51.550147,-0.102703,Yes,Referral
E001397,U00237,2025-10-22T03:50:04,UAE,Dubai,Dubai,25.173415,55.235203,No,Direct
E001398,U00248,2025-12-15T14:54:21,India,Pune,Maharashtra,18.485354,73.857282,No,Social
E001399,U00004,2025-11-12T21:26:08,UK,London,England,51.554195,-0.081941,Yes,Referral
E001400,U00325,2025-09-27T11:46:46,India,Pune,Maharashtra,18.552788,73.833296,No,Direct
E001401,U00218,2025-05-15T17:58:51,UAE,Dubai,Dubai,25.202834,55.255012,Yes,Direct
E001402,U00232,2026-01-24T03:11:26,India,Delhi,Delhi,28.649778,77.244137,No,Organic
E001403,U00272,2025-10-04T20:45:46,India,Bengaluru,Karnataka,12.947069,77.565897,No,Email
E001404,U00237,2025-06-21T08:46:24,India,Pune,Maharashtra,18.47649,73.819283,No,Direct
E001405,U00415,2025-12-15T02:20:57,India,Delhi,Delhi,28.580922,77.193439,No,Organic
E001406,U00022,2025-04-29T08:48:40,India,Hyderabad,Telangana,17.405919,78.515566,No,Social
E001407,U00372,2026-06-28T23:37:02,India,Hyderabad,Telangana,17.425824,78.488821,No,Referral
E001408,U00333,2025-01-31T01:00:04,UK,London,England,51.546437,-0.079294,No,Organic
E001409,U00036,2025-10-07T09:00:59,Singapore,Singapore,Singapore,1.349768,103.825592,No,Email
E001410,U00120,2026-02-14T19:59:11,India,Hyderabad,Telangana,17.374973,78.501192,No,Social
E001411,U00143,2026-02-04T22:25:04,Singapore,Singapore,Singapore,1.362972,103.799502,No,Social
E001412,U00096,2025-05-19T12:02:51,Singapore,Singapore,Singapore,1.352046,103.792626,No,Organic
E001413,U00181,2026-02-20T06:46:01,India,Delhi,Delhi,28.592242,77.219229,No,Direct
E001414,U00217,2025-05-06T13:57:00,UK,London,England,51.460101,-0.111676,Yes,Referral
E001415,U00304,2026-06-11T05:18:48,India,Hyderabad,Telangana,17.429002,78.494968,No,Paid Search
E001416,U00013,2026-05-10T03:15:20,Singapore,Singapore,Singapore,1.329559,103.818619,No,Social
E001417,U00368,2025-02-06T15:50:36,India,Pune,Maharashtra,18.476316,73.819577,Yes,Paid Search
E001418,U00124,2026-01-27T21:34:42,Germany,Berlin,Berlin,52.521165,13.424381,No,Email
E001419,U00218,2026-03-03T23:35:38,India,Delhi,Delhi,28.61833,77.183775,No,Social
E001420,U00277,2026-06-08T05:54:20,USA,New York,New York,40.740306,-74.04843,Yes,Organic
E001421,U00144,2025-06-03T13:54:05,UAE,Dubai,Dubai,25.236661,55.241471,No,Email
E001422,U00252,2025-05-09T16:53:10,India,Bengaluru,Karnataka,12.93453,77.610194,No,Email
E001423,U00188,2026-04-18T08:47:32,India,Mumbai,Maharashtra,19.125798,72.9203,No,Referral
E001424,U00342,2025-08-18T18:23:36,UAE,Dubai,Dubai,25.201068,55.312452,No,Email
E001425,U00190,2025-10-13T17:07:10,UAE,Dubai,Dubai,25.211635,55.281961,Yes,Social
E001426,U00323,2025-10-28T09:02:00,UAE,Dubai,Dubai,25.244455,55.244799,Yes,Direct
E001427,U00187,2025-08-11T07:37:13,India,Mumbai,Maharashtra,19.070311,72.857736,No,Referral
E001428,U00354,2025-09-01T01:40:24,India,Pune,Maharashtra,18.532827,73.900906,Yes,Direct
E001429,U00233,2026-06-04T10:07:28,UAE,Dubai,Dubai,25.169141,55.314103,No,Direct
E001430,U00202,2026-05-20T22:57:13,USA,New York,New York,40.679203,-73.980069,No,Organic
E001431,U00154,2025-10-18T16:43:41,Germany,Berlin,Berlin,52.532915,13.373497,No,Direct
E001432,U00105,2025-02-01T08:22:06,India,Hyderabad,Telangana,17.366967,78.442704,No,Direct
E001433,U00319,2025-07-23T13:28:14,India,Delhi,Delhi,28.611258,77.197572,No,Organic
E001434,U00154,2025-02-14T00:39:25,USA,New York,New York,40.735865,-74.001307,Yes,Direct
E001435,U00371,2025-03-13T02:50:16,UAE,Dubai,Dubai,25.22312,55.244997,No,Direct
E001436,U00378,2026-06-30T10:31:42,India,Hyderabad,Telangana,17.422805,78.465273,Yes,Paid Search
E001437,U00407,2025-01-18T03:04:44,Singapore,Singapore,Singapore,1.325455,103.834199,No,Organic
E001438,U00283,2025-01-31T03:00:30,India,Delhi,Delhi,28.643622,77.167855,No,Direct
E001439,U00299,2026-03-18T07:42:02,India,Delhi,Delhi,28.599258,77.216167,Yes,Organic
E001440,U00130,2025-03-10T18:31:01,India,Hyderabad,Telangana,17.427507,78.484545,Yes,Direct
E001441,U00209,2025-01-07T08:08:00,India,Pune,Maharashtra,18.560824,73.839192,Yes,Referral
E001442,U00105,2025-08-24T00:57:29,India,Mumbai,Maharashtra,19.121481,72.905873,No,Direct
E001443,U00188,2026-01-03T09:12:04,India,Pune,Maharashtra,18.496599,73.856934,Yes,Paid Search
E001444,U00355,2025-05-17T15:01:31,Germany,Berlin,Berlin,52.546714,13.417341,No,Email
E001445,U00123,2025-08-14T12:35:35,USA,New York,New York,40.704401,-74.037436,No,Organic
E001446,U00318,2025-03-09T00:58:46,India,Mumbai,Maharashtra,19.041074,72.905027,No,Direct
E001447,U00021,2025-03-13T15:58:49,India,Pune,Maharashtra,18.52065,73.906093,No,Social
E001448,U00309,2025-02-09T09:50:56,USA,New York,New York,40.666237,-73.994193,No,Direct
E001449,U00347,2025-11-17T03:22:45,USA,New York,New York,40.73394,-73.99816,No,Social
E001450,U00056,2026-06-10T03:25:28,India,Delhi,Delhi,28.582726,77.24145,No,Referral
E001451,U00112,2025-05-30T06:44:32,India,Bengaluru,Karnataka,12.972914,77.55161,No,Referral
E001452,U00120,2025-12-01T19:07:59,India,Pune,Maharashtra,18.47981,73.90261,No,Direct
E001453,U00365,2026-06-25T10:08:28,Singapore,Singapore,Singapore,1.351006,103.86897,No,Email
E001454,U00354,2026-03-02T12:46:21,India,Mumbai,Maharashtra,19.027135,72.893219,No,Organic
E001455,U00391,2026-01-08T03:41:52,Germany,Berlin,Berlin,52.481515,13.405618,No,Social
E001456,U00401,2025-05-04T09:53:25,India,Bengaluru,Karnataka,12.932801,77.616818,Yes,Paid Search
E001457,U00189,2025-11-30T21:07:17,India,Hyderabad,Telangana,17.430269,78.46305,Yes,Email
E001458,U00395,2025-10-31T13:47:44,India,Mumbai,Maharashtra,19.05161,72.879624,No,Direct
E001459,U00079,2025-10-06T03:34:44,UK,London,England,51.502578,-0.102487,No,Direct
E001460,U00194,2025-06-12T07:26:16,UK,London,England,51.472402,-0.170076,Yes,Organic
E001461,U00258,2025-03-01T16:12:08,India,Pune,Maharashtra,18.536614,73.902668,Yes,Direct
E001462,U00387,2025-12-08T08:43:55,India,Bengaluru,Karnataka,12.953146,77.633481,No,Organic
E001463,U00195,2025-06-09T19:54:37,India,Pune,Maharashtra,18.546369,73.864033,Yes,Email
E001464,U00312,2025-08-07T05:00:56,UK,London,England,51.459471,-0.143063,No,Referral
E001465,U00367,2025-04-17T08:27:48,Singapore,Singapore,Singapore,1.341821,103.83026,No,Paid Search
E001466,U00253,2025-03-25T23:02:09,India,Pune,Maharashtra,18.539402,73.812627,No,Social
E001467,U00297,2026-01-20T20:22:06,USA,New York,New York,40.744679,-73.977865,No,Organic
E001468,U00102,2025-07-13T21:45:38,India,Hyderabad,Telangana,17.400596,78.492643,Yes,Social
E001469,U00208,2025-09-20T06:09:48,India,Pune,Maharashtra,18.554838,73.886608,No,Email
E001470,U00356,2026-02-13T15:49:31,India,Hyderabad,Telangana,17.363531,78.506284,No,Referral
E001471,U00375,2025-01-05T01:00:45,India,Delhi,Delhi,28.588241,77.192505,No,Email
E001472,U00167,2026-02-25T18:45:07,India,Delhi,Delhi,28.578114,77.244092,No,Paid Search
E001473,U00141,2025-10-04T13:38:21,UAE,Dubai,Dubai,25.209841,55.254567,No,Organic
E001474,U00295,2025-11-23T20:51:00,India,Pune,Maharashtra,18.532421,73.818133,No,Paid Search
E001475,U00385,2025-07-02T16:35:26,India,Hyderabad,Telangana,17.386938,78.453209,No,Referral
E001476,U00251,2025-06-01T19:29:25,USA,New York,New York,40.753688,-74.00122,No,Referral
E001477,U00009,2025-01-26T06:37:07,India,Pune,Maharashtra,18.484937,73.830752,No,Paid Search
E001478,U00160,2025-11-18T00:22:52,Singapore,Singapore,Singapore,1.327634,103.806209,No,Social
E001479,U00365,2025-07-26T09:55:10,USA,New York,New York,40.705873,-74.008039,Yes,Paid Search
E001480,U00205,2025-06-27T01:56:51,UK,London,England,51.533872,-0.164573,Yes,Social
E001481,U00247,2025-11-07T09:45:08,UAE,Dubai,Dubai,25.243826,55.278309,Yes,Social
E001482,U00053,2025-03-28T03:28:39,UAE,Dubai,Dubai,25.206139,55.221287,No,Social
E001483,U00092,2026-02-27T13:49:46,India,Hyderabad,Telangana,17.414925,78.473687,Yes,Social
E001484,U00038,2025-11-18T14:50:57,India,Pune,Maharashtra,18.540705,73.895863,No,Organic
E001485,U00102,2025-10-19T07:28:41,India,Mumbai,Maharashtra,19.056692,72.919443,Yes,Referral
E001486,U00012,2025-09-16T12:43:40,Germany,Berlin,Berlin,52.486639,13.429852,No,Direct
E001487,U00133,2025-05-17T06:37:26,India,Hyderabad,Telangana,17.372908,78.471763,No,Referral
E001488,U00399,2025-06-29T18:59:24,India,Pune,Maharashtra,18.508377,73.882006,No,Organic
E001489,U00410,2026-06-10T13:49:46,India,Hyderabad,Telangana,17.415695,78.45654,No,Direct
E001490,U00291,2025-10-03T02:15:01,UAE,Dubai,Dubai,25.182881,55.254596,No,Email
E001491,U00045,2025-03-14T00:20:54,India,Bengaluru,Karnataka,12.922487,77.643848,No,Email
E001492,U00113,2026-02-10T23:04:34,India,Delhi,Delhi,28.579119,77.236544,No,Referral
E001493,U00354,2025-03-18T21:12:28,UK,London,England,51.54791,-0.108901,No,Direct
E001494,U00200,2026-02-16T22:56:35,UK,London,England,51.531574,-0.097308,Yes,Social
E001495,U00348,2026-05-06T02:20:11,India,Bengaluru,Karnataka,13.01583,77.577084,No,Referral
E001496,U00310,2026-03-22T12:25:54,India,Pune,Maharashtra,18.496264,73.884789,Yes,Direct
E001497,U00097,2025-11-16T21:41:15,UAE,Dubai,Dubai,25.158115,55.23215,No,Social
E001498,U00322,2025-07-15T15:20:18,India,Bengaluru,Karnataka,12.945655,77.626225,No,Paid Search
E001499,U00354,2025-11-23T04:51:12,UK,London,England,51.538495,-0.174207,Yes,Email
E001500,U00172,2025-04-07T09:38:41,Germany,Berlin,Berlin,52.503072,13.421077,No,Paid Search
