session_id,user_id,timestamp,page_url,category,time_spent_seconds,device,referrer,clicked_cta,bounce
S001478,U00234,2025-04-21T03:58:15,/cart,Cart,23,Mobile,Email,No,Yes
S001479,U00040,2025-05-13T14:32:48,/offers,Promotion,705,Mobile,Direct,No,No
S001480,U00251,2025-07-12T05:55:43,/home,Landing,493,Desktop,Direct,No,No
S001481,U00258,2025-05-10T22:47:10,/checkout,Checkout,160,Mobile,Direct,No,No
S001482,U00232,2026-01-17T02:35:59,/cart,Cart,762,Desktop,Affiliate,No,No
S001483,U00187,2025-12-23T07:44:02,/offers,Promotion,23,Mobile,Instagram,No,No
S001484,U00058,2025-07-29T15:59:55,/blog/how-to-buy,Content,712,Mobile,YouTube,Yes,Yes
S001485,U00113,2026-05-28T03:29:24,/support,Support,155,Desktop,Direct,Yes,No
S001486,U00185,2025-06-10T05:51:03,/support,Support,772,Desktop,Email,Yes,No
S001487,U00231,2026-02-14T06:15:22,/checkout,Checkout,189,Desktop,YouTube,No,No
S001488,U00302,2025-11-21T02:55:45,/support,Support,292,Desktop,Direct,No,No
S001489,U00222,2025-12-20T10:19:50,/search,Discovery,590,Tablet,Instagram,No,Yes
S001490,U00256,2026-06-17T11:08:38,/home,Landing,160,Mobile,Google,No,No
S001491,U00156,2026-01-14T03:04:19,/product/sku-100,Product,305,Desktop,Instagram,Yes,No
S001492,U00145,2026-04-06T15:39:22,/product/sku-220,Product,136,Desktop,Instagram,Yes,No
S001493,U00026,2025-07-15T07:03:34,/home,Landing,151,Desktop,Instagram,Yes,No
S001494,U00074,2025-06-02T19:15:53,/offers,Promotion,452,Mobile,Direct,No,No
S001495,U00182,2025-07-13T04:38:07,/blog/how-to-buy,Content,704,Mobile,Email,No,No
S001496,U00134,2025-08-23T14:06:37,/search,Discovery,621,Desktop,Affiliate,No,No
S001497,U00412,2026-03-26T01:49:18,/cart,Cart,152,Mobile,Google,No,Yes
S001498,U00103,2025-08-22T20:12:26,/checkout,Checkout,322,Desktop,Affiliate,No,No
S001499,U00401,2025-12-06T08:16:20,/support,Support,108,Desktop,Email,No,No
S001500,U00240,2025-10-03T02:39:06,/cart,Cart,447,Mobile,Email,No,Yes
